year,pick,team,player,position,link
2010,60,PHO,Dwayne Collins,Forward,https://www.basketball-reference.com//players/c/collidw01.html
2011,1,CLE,Kyrie Irving,Point,https://www.basketball-reference.com//players/i/irvinky01.html
2011,2,MIN,Derrick Williams,Power,https://www.basketball-reference.com//players/w/willide02.html
2011,3,UTA,Enes Kanter,Center,https://www.basketball-reference.com//players/k/kanteen01.html
2011,4,CLE,Tristan Thompson,Power,https://www.basketball-reference.com//players/t/thomptr01.html
2011,5,TOR,Jonas Valančiūnas,Center,https://www.basketball-reference.com//players/v/valanjo01.html
2011,6,WAS,Jan Veselý,Power,https://www.basketball-reference.com//players/v/veselja01.html
2011,7,SAC,Bismack Biyombo,Center,https://www.basketball-reference.com//players/b/biyombi01.html
2011,8,DET,Brandon Knight,Point,https://www.basketball-reference.com//players/k/knighbr03.html
2011,9,CHA,Kemba Walker,Point,https://www.basketball-reference.com//players/w/walkeke02.html
2011,10,MIL,Jimmer Fredette,Shooting,https://www.basketball-reference.com//players/f/fredeji01.html
2011,11,GSW,Klay Thompson,Shooting,https://www.basketball-reference.com//players/t/thompkl01.html
2011,12,UTA,Alec Burks,Shooting,https://www.basketball-reference.com//players/b/burksal01.html
2011,13,PHO,Markieff Morris,Power,https://www.basketball-reference.com//players/m/morrima02.html
2011,14,HOU,Marcus Morris,Power,https://www.basketball-reference.com//players/m/morrima03.html
2011,15,IND,Kawhi Leonard,Small,https://www.basketball-reference.com//players/l/leonaka01.html
2011,16,PHI,Nikola Vučević,Center,https://www.basketball-reference.com//players/v/vucevni01.html
2011,17,NYK,Iman Shumpert,Shooting,https://www.basketball-reference.com//players/s/shumpim01.html
2011,18,WAS,Chris Singleton,Small,https://www.basketball-reference.com//players/s/singlch01.html
2011,19,CHA,Tobias Harris,Power,https://www.basketball-reference.com//players/h/harrito02.html
2011,20,MIN,Donatas Motiejūnas,Power,https://www.basketball-reference.com//players/m/motiedo01.html
2011,21,POR,Nolan Smith,Point,https://www.basketball-reference.com//players/s/smithno01.html
2011,22,DEN,Kenneth Faried,Power,https://www.basketball-reference.com//players/f/farieke01.html
2011,23,HOU,Nikola Mirotić,Power,https://www.basketball-reference.com//players/m/mirotni01.html
2011,24,OKC,Reggie Jackson,Point,https://www.basketball-reference.com//players/j/jacksre01.html
2011,25,BOS,MarShon Brooks,Shooting,https://www.basketball-reference.com//players/b/brookma01.html
2011,26,DAL,Jordan Hamilton,Small,https://www.basketball-reference.com//players/h/hamiljo02.html
2011,27,NJN,JaJuan Johnson,Power,https://www.basketball-reference.com//players/j/johnsja02.html
2011,28,CHI,Norris Cole,Point,https://www.basketball-reference.com//players/c/coleno01.html
2011,29,SAS,Cory Joseph,Point,https://www.basketball-reference.com//players/j/josepco01.html
2011,30,CHI,Jimmy Butler,Shooting,https://www.basketball-reference.com//players/b/butleji01.html
2011,31,MIA,Bojan Bogdanović,Small,https://www.basketball-reference.com//players/b/bogdabo02.html
2011,32,CLE,Justin Harper,Power,https://www.basketball-reference.com//players/h/harpeju01.html
2011,33,DET,Kyle Singler,Small,https://www.basketball-reference.com//players/s/singlky01.html
2011,34,WAS,Shelvin Mack,Point,https://www.basketball-reference.com//players/m/macksh01.html
2011,35,SAC,Tyler Honeycutt,Small,https://www.basketball-reference.com//players/h/honeyty01.html
2011,36,NJN,Jordan Williams,Center,https://www.basketball-reference.com//players/w/willijo03.html
2011,37,LAC,Trey Thompkins,Center,https://www.basketball-reference.com//players/t/thomptr02.html
2011,38,HOU,Chandler Parsons,Small,https://www.basketball-reference.com//players/p/parsoch01.html
2011,39,CHA,Jeremy Tyler,Center,https://www.basketball-reference.com//players/t/tylerje01.html
2011,40,MIL,Jon Leuer,Power,https://www.basketball-reference.com//players/l/leuerjo01.html
2011,41,LAL,Darius Morris,Point,https://www.basketball-reference.com//players/m/morrida01.html
2011,42,IND,Dāvis Bertāns,Power,https://www.basketball-reference.com//players/b/bertada01.html
2011,43,CHI,Malcolm Lee,Shooting,https://www.basketball-reference.com//players/l/leema01.html
2011,44,GSW,Charles Jenkins,Point,https://www.basketball-reference.com//players/j/jenkich01.html
2011,45,NOH,Josh Harrellson,Center,https://www.basketball-reference.com//players/h/harrejo01.html
2011,46,LAL,Andrew Goudelock,Shooting,https://www.basketball-reference.com//players/g/goudean01.html
2011,47,LAC,Travis Leslie,Shooting,https://www.basketball-reference.com//players/l/leslitr01.html
2011,48,ATL,Keith Benson,Center,https://www.basketball-reference.com//players/b/bensoke02.html
2011,49,MEM,Josh Selby,Point,https://www.basketball-reference.com//players/s/selbyjo01.html
2011,50,PHI,Lavoy Allen,Power,https://www.basketball-reference.com//players/a/allenla01.html
2011,51,POR,Jon Diebler,Guard,https://www.basketball-reference.com//players/d/diebljo01.html
2011,52,DET,Vernon Macklin,Center,https://www.basketball-reference.com//players/m/macklve01.html
2011,53,ORL,DeAndre Liggins,Shooting,https://www.basketball-reference.com//players/l/liggide01.html
2011,54,CLE,Milan Mačvan,Forward/Center,https://www.basketball-reference.com//players/m/macvami01.html
2011,55,BOS,E'Twaun Moore,Shooting,https://www.basketball-reference.com//players/m/mooreet01.html
2011,56,LAL,Chukwudiebere Maduabum,Forward,https://www.basketball-reference.com//players/m/maduach01.html
2011,57,DAL,Tanguy Ngombo,Unknown,https://www.basketball-reference.com//players/n/ngombta01.html
2011,58,LAL,Ater Majok,Forward/Center,https://www.basketball-reference.com//players/m/majokat01.html
2011,59,SAS,Ádám Hanga,Guard,https://www.basketball-reference.com//players/h/hangaad01.html
2011,60,SAC,Isaiah Thomas,Point,https://www.basketball-reference.com//players/t/thomais02.html
2012,1,NOH,Anthony Davis,Power,https://www.basketball-reference.com//players/d/davisan02.html
2012,2,CHA,Michael Kidd-Gilchrist,Small,https://www.basketball-reference.com//players/k/kiddgmi01.html
2012,3,WAS,Bradley Beal,Shooting,https://www.basketball-reference.com//players/b/bealbr01.html
2012,4,CLE,Dion Waiters,Shooting,https://www.basketball-reference.com//players/w/waitedi01.html
2012,5,SAC,Thomas Robinson,Power,https://www.basketball-reference.com//players/r/robinth01.html
2012,6,POR,Damian Lillard,Point,https://www.basketball-reference.com//players/l/lillada01.html
2012,7,GSW,Harrison Barnes,Small,https://www.basketball-reference.com//players/b/barneha02.html
2012,8,TOR,Terrence Ross,Shooting,https://www.basketball-reference.com//players/r/rosste01.html
2012,9,DET,Andre Drummond,Center,https://www.basketball-reference.com//players/d/drumman01.html
2012,10,NOH,Austin Rivers,Shooting,https://www.basketball-reference.com//players/r/riverau01.html
2012,11,POR,Meyers Leonard,Center,https://www.basketball-reference.com//players/l/leoname01.html
2012,12,HOU,Jeremy Lamb,Shooting,https://www.basketball-reference.com//players/l/lambje01.html
2012,13,PHO,Kendall Marshall,Point,https://www.basketball-reference.com//players/m/marshke01.html
2012,14,MIL,John Henson,Center,https://www.basketball-reference.com//players/h/hensojo01.html
2012,15,PHI,Maurice Harkless,Small,https://www.basketball-reference.com//players/h/harklma01.html
2012,16,HOU,Royce White,Power,https://www.basketball-reference.com//players/w/whitero03.html
2012,17,DAL,Tyler Zeller,Center,https://www.basketball-reference.com//players/z/zellety01.html
2012,18,HOU,Terrence Jones,Power,https://www.basketball-reference.com//players/j/joneste01.html
2012,19,ORL,Andrew Nicholson,Power,https://www.basketball-reference.com//players/n/nichoan01.html
2012,20,DEN,Evan Fournier,Shooting,https://www.basketball-reference.com//players/f/fournev01.html
2012,21,BOS,Jared Sullinger,Power,https://www.basketball-reference.com//players/s/sullija01.html
2012,22,BOS,Fab Melo,Center,https://www.basketball-reference.com//players/m/melofa01.html
2012,23,ATL,John Jenkins,Shooting,https://www.basketball-reference.com//players/j/jenkijo01.html
2012,24,CLE,Jared Cunningham,Shooting,https://www.basketball-reference.com//players/c/cunnija01.html
2012,25,MEM,Tony Wroten,Point,https://www.basketball-reference.com//players/w/wroteto01.html
2012,26,IND,Miles Plumlee,Center,https://www.basketball-reference.com//players/p/plumlmi01.html
2012,27,MIA,Arnett Moultrie,Power,https://www.basketball-reference.com//players/m/moultar01.html
2012,28,OKC,Perry Jones,Small,https://www.basketball-reference.com//players/j/jonespe01.html
2012,29,CHI,Marquis Teague,Shooting,https://www.basketball-reference.com//players/t/teaguma01.html
2012,30,GSW,Festus Ezeli,Center,https://www.basketball-reference.com//players/e/ezelife01.html
2012,31,CHA,Jeff Taylor,Small,https://www.basketball-reference.com//players/t/tayloje03.html
2012,32,WAS,Tomáš Satoranský,Shooting,https://www.basketball-reference.com//players/s/satorto01.html
2012,33,CLE,Bernard James,Center,https://www.basketball-reference.com//players/j/jamesbe01.html
2012,34,CLE,Jae Crowder,Small,https://www.basketball-reference.com//players/c/crowdja01.html
2012,35,GSW,Draymond Green,Power,https://www.basketball-reference.com//players/g/greendr01.html
2012,36,SAC,Orlando Johnson,Shooting,https://www.basketball-reference.com//players/j/johnsor01.html
2012,37,TOR,Quincy Acy,Power,https://www.basketball-reference.com//players/a/acyqu01.html
2012,38,DEN,Quincy Miller,Power,https://www.basketball-reference.com//players/m/millequ01.html
2012,39,DET,Khris Middleton,Small,https://www.basketball-reference.com//players/m/middlkh01.html
2012,40,POR,Will Barton,Shooting,https://www.basketball-reference.com//players/b/bartowi01.html
2012,41,POR,Tyshawn Taylor,Point,https://www.basketball-reference.com//players/t/tayloty01.html
2012,42,MIL,Doron Lamb,Shooting,https://www.basketball-reference.com//players/l/lambdo01.html
2012,43,ATL,Mike Scott,Power,https://www.basketball-reference.com//players/s/scottmi01.html
2012,44,DET,Kim English,Shooting,https://www.basketball-reference.com//players/e/engliki01.html
2012,45,PHI,Justin Hamilton,Center,https://www.basketball-reference.com//players/h/hamilju01.html
2012,46,NOH,Darius Miller,Small,https://www.basketball-reference.com//players/m/milleda01.html
2012,47,UTA,Kevin Murphy,Shooting,https://www.basketball-reference.com//players/m/murphke01.html
2012,48,NYK,Kostas Papanikolaou,Small,https://www.basketball-reference.com//players/p/papanko01.html
2012,49,ORL,Kyle O'Quinn,Center,https://www.basketball-reference.com//players/o/oquinky01.html
2012,50,DEN,İzzet Türkyılmaz,Center/Forward,https://www.basketball-reference.com//players/t/turkyiz01.html
2012,51,BOS,Kris Joseph,Small,https://www.basketball-reference.com//players/j/josepkr01.html
2012,52,GSW,Ognjen Kuzmić,Center,https://www.basketball-reference.com//players/k/kuzmiog01.html
2012,53,LAC,Furkan Aldemir,Power,https://www.basketball-reference.com//players/a/aldemfu01.html
2012,54,PHI,Tornike Shengelia,Small,https://www.basketball-reference.com//players/s/shengto01.html
2012,55,DAL,Darius Johnson-Odom,Shooting,https://www.basketball-reference.com//players/j/johnsda03.html
2012,56,TOR,Tomislav Zubčić,Forward,https://www.basketball-reference.com//players/z/zubcito01.html
2012,57,NJN,İlkan Karaman,Forward,https://www.basketball-reference.com//players/k/karamil01.html
2012,58,MIN,Robbie Hummel,Small,https://www.basketball-reference.com//players/h/hummero01.html
2012,59,SAS,Marcus Denmon,Guard,https://www.basketball-reference.com//players/d/denmoma01.html
2012,60,LAL,Robert Sacre,Center,https://www.basketball-reference.com//players/s/sacrero01.html
2013,1,CLE,Anthony Bennett,Power,https://www.basketball-reference.com//players/b/bennean01.html
2013,2,ORL,Victor Oladipo,Shooting,https://www.basketball-reference.com//players/o/oladivi01.html
2013,3,WAS,Otto Porter,Small,https://www.basketball-reference.com//players/p/porteot01.html
2013,4,CHA,Cody Zeller,Center,https://www.basketball-reference.com//players/z/zelleco01.html
2013,5,PHO,Alex Len,Center,https://www.basketball-reference.com//players/l/lenal01.html
2013,6,NOH,Nerlens Noel,Center,https://www.basketball-reference.com//players/n/noelne01.html
2013,7,SAC,Ben McLemore,Shooting,https://www.basketball-reference.com//players/m/mclembe01.html
2013,8,DET,Kentavious Caldwell-Pope,Shooting,https://www.basketball-reference.com//players/c/caldwke01.html
2013,9,MIN,Trey Burke,Point,https://www.basketball-reference.com//players/b/burketr01.html
2013,10,POR,CJ McCollum,Shooting,https://www.basketball-reference.com//players/m/mccolcj01.html
2013,11,PHI,Michael Carter-Williams,Point,https://www.basketball-reference.com//players/c/cartemi01.html
2013,12,OKC,Steven Adams,Center,https://www.basketball-reference.com//players/a/adamsst01.html
2013,13,DAL,Kelly Olynyk,Center,https://www.basketball-reference.com//players/o/olynyke01.html
2013,14,UTA,Shabazz Muhammad,Shooting,https://www.basketball-reference.com//players/m/muhamsh01.html
2013,15,MIL,Giannis Antetokounmpo,Power,https://www.basketball-reference.com//players/a/antetgi01.html
2013,16,BOS,Lucas Nogueira,Center,https://www.basketball-reference.com//players/n/noguelu01.html
2013,17,ATL,Dennis Schröder,Point,https://www.basketball-reference.com//players/s/schrode01.html
2013,18,ATL,Shane Larkin,Point,https://www.basketball-reference.com//players/l/larkish01.html
2013,19,CLE,Sergey Karasev,Small,https://www.basketball-reference.com//players/k/karasse01.html
2013,20,CHI,Tony Snell,Shooting,https://www.basketball-reference.com//players/s/snellto01.html
2013,21,UTA,Gorgui Dieng,Center,https://www.basketball-reference.com//players/d/dienggo01.html
2013,22,BRK,Mason Plumlee,Center,https://www.basketball-reference.com//players/p/plumlma01.html
2013,23,IND,Solomon Hill,Small,https://www.basketball-reference.com//players/h/hillso01.html
2013,24,NYK,Tim Hardaway Jr.,Shooting,https://www.basketball-reference.com//players/h/hardati02.html
2013,25,LAC,Reggie Bullock,Small,https://www.basketball-reference.com//players/b/bullore01.html
2013,26,MIN,Andre Roberson,Shooting,https://www.basketball-reference.com//players/r/roberan03.html
2013,27,DEN,Rudy Gobert,Center,https://www.basketball-reference.com//players/g/goberru01.html
2013,28,SAS,Livio Jean-Charles,Forward,https://www.basketball-reference.com//players/j/jeancli01.html
2013,29,OKC,Archie Goodwin,Shooting,https://www.basketball-reference.com//players/g/goodwar01.html
2013,30,PHO,Nemanja Nedović,Shooting,https://www.basketball-reference.com//players/n/nedovne01.html
2013,31,CLE,Allen Crabbe,Shooting,https://www.basketball-reference.com//players/c/crabbal01.html
2013,32,OKC,Álex Abrines,Shooting,https://www.basketball-reference.com//players/a/abrinal01.html
2013,33,CLE,Carrick Felix,Shooting,https://www.basketball-reference.com//players/f/felixca01.html
2013,34,HOU,Isaiah Canaan,Point,https://www.basketball-reference.com//players/c/canaais01.html
2013,35,PHI,Glen Rice Jr.,Shooting,https://www.basketball-reference.com//players/r/ricegl02.html
2013,36,SAC,Ray McCallum,Point,https://www.basketball-reference.com//players/m/mccalra01.html
2013,37,DET,Tony Mitchell,Power,https://www.basketball-reference.com//players/m/mitchto02.html
