season,teams,lg,salary,link,salary_cap
2020,Cleveland Cavaliers,NBA,4991880,https://www.basketball-reference.com//players/s/sextoco01.html,109140000
2018,New York Knicks,NBA,3739920,https://www.basketball-reference.com//players/k/knoxke01.html,101869000
2019,New York Knicks,NBA,4380120,https://www.basketball-reference.com//players/k/knoxke01.html,109140000
2020,New York Knicks,NBA,4588680,https://www.basketball-reference.com//players/k/knoxke01.html,109140000
2018,Phoenix Suns,NBA,3552960,https://www.basketball-reference.com//players/b/bridgmi01.html,101869000
2019,Phoenix Suns,NBA,4161000,https://www.basketball-reference.com//players/b/bridgmi01.html,109140000
2020,Phoenix Suns,NBA,4359000,https://www.basketball-reference.com//players/b/bridgmi01.html,109140000
2018,Los Angeles Clippers,NBA,3375360,https://www.basketball-reference.com//players/g/gilgesh01.html,101869000
2019,Oklahoma City Thunder,NBA,3952920,https://www.basketball-reference.com//players/g/gilgesh01.html,109140000
2020,Oklahoma City Thunder,NBA,4141320,https://www.basketball-reference.com//players/g/gilgesh01.html,109140000
2018,Charlotte Hornets,NBA,3206640,https://www.basketball-reference.com//players/b/bridgmi02.html,101869000
2019,Charlotte Hornets,NBA,3755400,https://www.basketball-reference.com//players/b/bridgmi02.html,109140000
2020,Charlotte Hornets,NBA,3934320,https://www.basketball-reference.com//players/b/bridgmi02.html,109140000
2018,Los Angeles Clippers,NBA,3046200,https://www.basketball-reference.com//players/r/robinje01.html,101869000
2019,Washington Wizards,NBA,3567720,https://www.basketball-reference.com//players/r/robinje01.html,109140000
2020,Washington Wizards,NBA,3737520,https://www.basketball-reference.com//players/r/robinje01.html,109140000
2018,Denver Nuggets,NBA,2894160,https://www.basketball-reference.com//players/p/portemi01.html,101869000
2019,Denver Nuggets,NBA,3389400,https://www.basketball-reference.com//players/p/portemi01.html,109140000
2020,Denver Nuggets,NBA,3550800,https://www.basketball-reference.com//players/p/portemi01.html,109140000
2018,Washington Wizards,NBA,2749080,https://www.basketball-reference.com//players/b/browntr01.html,101869000
2019,Washington Wizards,NBA,3219480,https://www.basketball-reference.com//players/b/browntr01.html,109140000
2020,Chicago Bulls,NBA,3372840,https://www.basketball-reference.com//players/b/browntr01.html,109140000
2018,Philadelphia 76ers,NBA,2611800,https://www.basketball-reference.com//players/s/smithzh01.html,101869000
2019,Philadelphia 76ers,NBA,3058800,https://www.basketball-reference.com//players/s/smithzh01.html,109140000
2018,Milwaukee Bucks,NBA,2481000,https://www.basketball-reference.com//players/d/divindo01.html,101869000
2019,Milwaukee Bucks,NBA,2905800,https://www.basketball-reference.com//players/d/divindo01.html,109140000
2020,Milwaukee Bucks,NBA,3044160,https://www.basketball-reference.com//players/d/divindo01.html,109140000
2018,San Antonio Spurs,NBA,2357160,https://www.basketball-reference.com//players/w/walkelo01.html,101869000
2019,San Antonio Spurs,NBA,2760480,https://www.basketball-reference.com//players/w/walkelo01.html,109140000
2020,San Antonio Spurs,NBA,2892000,https://www.basketball-reference.com//players/w/walkelo01.html,109140000
2018,Atlanta Hawks,NBA,2250960,https://www.basketball-reference.com//players/h/huertke01.html,101869000
2019,Atlanta Hawks,NBA,2636280,https://www.basketball-reference.com//players/h/huertke01.html,109140000
2020,Atlanta Hawks,NBA,2761920,https://www.basketball-reference.com//players/h/huertke01.html,109140000
2018,Minnesota Timberwolves,NBA,2160720,https://www.basketball-reference.com//players/o/okogijo01.html,101869000
2019,Minnesota Timberwolves,NBA,2530680,https://www.basketball-reference.com//players/o/okogijo01.html,109140000
2020,Minnesota Timberwolves,NBA,2651040,https://www.basketball-reference.com//players/o/okogijo01.html,109140000
2018,Utah Jazz,NBA,2074320,https://www.basketball-reference.com//players/a/allengr01.html,101869000
2019,Memphis Grizzlies,NBA,2429400,https://www.basketball-reference.com//players/a/allengr01.html,109140000
2020,Memphis Grizzlies,NBA,2545320,https://www.basketball-reference.com//players/a/allengr01.html,109140000
2018,Chicago Bulls,NBA,1991520,https://www.basketball-reference.com//players/h/hutchch01.html,101869000
2019,Chicago Bulls,NBA,2332320,https://www.basketball-reference.com//players/h/hutchch01.html,109140000
2020,Washington Wizards,NBA,2443440,https://www.basketball-reference.com//players/h/hutchch01.html,109140000
2018,Indiana Pacers,NBA,1911960,https://www.basketball-reference.com//players/h/holidaa01.html,101869000
2019,Indiana Pacers,NBA,2239200,https://www.basketball-reference.com//players/h/holidaa01.html,109140000
2020,Indiana Pacers,NBA,2345640,https://www.basketball-reference.com//players/h/holidaa01.html,109140000
2018,Portland Trail Blazers,NBA,1835520,https://www.basketball-reference.com//players/s/simonan01.html,101869000
2019,Portland Trail Blazers,NBA,2149560,https://www.basketball-reference.com//players/s/simonan01.html,109140000
2020,Portland Trail Blazers,NBA,2252040,https://www.basketball-reference.com//players/s/simonan01.html,109140000
2018,Los Angeles Lakers,NBA,1762080,https://www.basketball-reference.com//players/w/wagnemo01.html,101869000
2019,Washington Wizards,NBA,2063520,https://www.basketball-reference.com//players/w/wagnemo01.html,109140000
2020,Boston Celtics,NBA,2161920,https://www.basketball-reference.com//players/w/wagnemo01.html,109140000
2020,Orlando Magic,NBA,221995,https://www.basketball-reference.com//players/w/wagnemo01.html,109140000
2018,Los Angeles Clippers,NBA,1703640,https://www.basketball-reference.com//players/s/shamela01.html,101869000
2019,Los Angeles Clippers,NBA,1995120,https://www.basketball-reference.com//players/s/shamela01.html,109140000
2020,Brooklyn Nets,NBA,2090040,https://www.basketball-reference.com//players/s/shamela01.html,109140000
2018,Boston Celtics,NBA,1654440,https://www.basketball-reference.com//players/w/williro04.html,101869000
2019,Boston Celtics,NBA,1937520,https://www.basketball-reference.com//players/w/williro04.html,109140000
2020,Boston Celtics,NBA,2029920,https://www.basketball-reference.com//players/w/williro04.html,109140000
2018,Golden State Warriors,NBA,1644240,https://www.basketball-reference.com//players/e/evansja02.html,101869000
2019,Minnesota Timberwolves,NBA,1925880,https://www.basketball-reference.com//players/e/evansja02.html,109140000
2020,New York Knicks,NBA,2017320,https://www.basketball-reference.com//players/e/evansja02.html,109140000
2018,Brooklyn Nets,NBA,1632240,https://www.basketball-reference.com//players/m/musadz01.html,101869000
2019,Brooklyn Nets,NBA,1911600,https://www.basketball-reference.com//players/m/musadz01.html,109140000
2020,Detroit Pistons,NBA,2002800,https://www.basketball-reference.com//players/m/musadz01.html,109140000
2018,Atlanta Hawks,NBA,1620480,https://www.basketball-reference.com//players/s/spellom01.html,101869000
2019,Minnesota Timberwolves,NBA,1897800,https://www.basketball-reference.com//players/s/spellom01.html,109140000
2020,New York Knicks,NBA,1988280,https://www.basketball-reference.com//players/s/spellom01.html,109140000
2018,Phoenix Suns,NBA,1238464,https://www.basketball-reference.com//players/o/okoboel01.html,101869000
2019,Phoenix Suns,NBA,1416852,https://www.basketball-reference.com//players/o/okoboel01.html,109140000
2018,Memphis Grizzlies,NBA,838464,https://www.basketball-reference.com//players/c/carteje01.html,101869000
2019,Phoenix Suns,NBA,1416852,https://www.basketball-reference.com//players/c/carteje01.html,109140000
2020,Phoenix Suns,NBA,3925000,https://www.basketball-reference.com//players/c/carteje01.html,109140000
2018,Dallas Mavericks,NBA,1230000,https://www.basketball-reference.com//players/b/brunsja01.html,101869000
2019,Dallas Mavericks,NBA,1416852,https://www.basketball-reference.com//players/b/brunsja01.html,109140000
2020,Dallas Mavericks,NBA,1663861,https://www.basketball-reference.com//players/b/brunsja01.html,109140000
2018,Charlotte Hornets,NBA,988464,https://www.basketball-reference.com//players/g/grahade01.html,101869000
2019,Charlotte Hornets,NBA,1416852,https://www.basketball-reference.com//players/g/grahade01.html,109140000
2020,Charlotte Hornets,NBA,1663861,https://www.basketball-reference.com//players/g/grahade01.html,109140000
2018,Orlando Magic,NBA,1050000,https://www.basketball-reference.com//players/f/frazime01.html,101869000
2019,Orlando Magic,NBA,1416852,https://www.basketball-reference.com//players/f/frazime01.html,109140000
2018,New York Knicks,NBA,1485440,https://www.basketball-reference.com//players/r/robinmi01.html,101869000
2019,New York Knicks,NBA,1559712,https://www.basketball-reference.com//players/r/robinmi01.html,109140000
2020,New York Knicks,NBA,1663861,https://www.basketball-reference.com//players/r/robinmi01.html,109140000
2018,Portland Trail Blazers,NBA,838464,https://www.basketball-reference.com//players/t/trentga02.html,101869000
2019,Portland Trail Blazers,NBA,1416852,https://www.basketball-reference.com//players/t/trentga02.html,109140000
2020,Toronto Raptors,NBA,1663861,https://www.basketball-reference.com//players/t/trentga02.html,109140000
2018,Detroit Pistons,NBA,838464,https://www.basketball-reference.com//players/t/thomakh01.html,101869000
2019,Detroit Pistons,NBA,1416852,https://www.basketball-reference.com//players/t/thomakh01.html,109140000
2020,Atlanta Hawks,NBA,744684,https://www.basketball-reference.com//players/t/thomakh01.html,109140000
2020,Houston Rockets,NBA,360998,https://www.basketball-reference.com//players/t/thomakh01.html,109140000
2018,Los Angeles Lakers,NBA,1000000,https://www.basketball-reference.com//players/b/bongais01.html,101869000
2019,Washington Wizards,NBA,1416852,https://www.basketball-reference.com//players/b/bongais01.html,109140000
2020,Washington Wizards,NBA,1663861,https://www.basketball-reference.com//players/b/bongais01.html,109140000
2018,Brooklyn Nets,NBA,1618320,https://www.basketball-reference.com//players/k/kurucro01.html,101869000
2019,Brooklyn Nets,NBA,1699236,https://www.basketball-reference.com//players/k/kurucro01.html,109140000
2020,Milwaukee Bucks,NBA,1780152,https://www.basketball-reference.com//players/k/kurucro01.html,109140000
2018,Denver Nuggets,NBA,838464,https://www.basketball-reference.com//players/v/vandeja01.html,101869000
2019,Minnesota Timberwolves,NBA,1416852,https://www.basketball-reference.com//players/v/vandeja01.html,109140000
2020,Minnesota Timberwolves,NBA,1663861,https://www.basketball-reference.com//players/v/vandeja01.html,109140000
2018,Detroit Pistons,NBA,838464,https://www.basketball-reference.com//players/b/brownbr01.html,101869000
2019,Detroit Pistons,NBA,1416852,https://www.basketball-reference.com//players/b/brownbr01.html,109140000
2020,Brooklyn Nets,NBA,1663861,https://www.basketball-reference.com//players/b/brownbr01.html,109140000
2018,Oklahoma City Thunder,NBA,838464,https://www.basketball-reference.com//players/d/diallha01.html,101869000
2019,Oklahoma City Thunder,NBA,1416852,https://www.basketball-reference.com//players/d/diallha01.html,109140000
2020,Detroit Pistons,NBA,1663861,https://www.basketball-reference.com//players/d/diallha01.html,109140000
2018,Phoenix Suns,NBA,949000,https://www.basketball-reference.com//players/m/meltode01.html,101869000
2019,Memphis Grizzlies,NBA,1416852,https://www.basketball-reference.com//players/m/meltode01.html,109140000
2020,Memphis Grizzlies,NBA,9571712,https://www.basketball-reference.com//players/m/meltode01.html,109140000
2018,Detroit Pistons,NBA,1487694,https://www.basketball-reference.com//players/m/mykhasv01.html,101869000
2019,Detroit Pistons,NBA,1416852,https://www.basketball-reference.com//players/m/mykhasv01.html,109140000
2020,Oklahoma City Thunder,NBA,1663861,https://www.basketball-reference.com//players/m/mykhasv01.html,109140000
2018,Minnesota Timberwolves,NBA,838464,https://www.basketball-reference.com//players/b/bateske01.html,101869000
2019,Denver Nuggets,NBA,1416852,https://www.basketball-reference.com//players/b/bateske01.html,109140000
2020,San Antonio Spurs,NBA,0,https://www.basketball-reference.com//players/b/bateske01.html,109140000
2018,San Antonio Spurs,NBA,838464,https://www.basketball-reference.com//players/m/metuch01.html,101869000
2019,San Antonio Spurs,NBA,1416852,https://www.basketball-reference.com//players/m/metuch01.html,109140000
2020,Sacramento Kings,NBA,750000,https://www.basketball-reference.com//players/m/metuch01.html,109140000
2020,Sacramento Kings,NBA,0,https://www.basketball-reference.com//players/m/metuch01.html,109140000
2018,Indiana Pacers,NBA,838464,https://www.basketball-reference.com//players/j/johnsal02.html,101869000
2019,Indiana Pacers,NBA,1416852,https://www.basketball-reference.com//players/j/johnsal02.html,109140000
2020,Brooklyn Nets,NBA,399591,https://www.basketball-reference.com//players/j/johnsal02.html,109140000
2020,Brooklyn Nets,NBA,221996,https://www.basketball-reference.com//players/j/johnsal02.html,109140000
2018,Houston Rockets,NBA,0,https://www.basketball-reference.com//players/e/edwarvi01.html,101869000
2019,Oklahoma City Thunder,NBA,0,https://www.basketball-reference.com//players/h/hallde01.html,109140000
2018,Philadelphia 76ers,NBA,0,https://www.basketball-reference.com//players/m/miltosh01.html,101869000
2019,Philadelphia 76ers,NBA,1445697,https://www.basketball-reference.com//players/m/miltosh01.html,109140000
2020,Philadelphia 76ers,NBA,1701593,https://www.basketball-reference.com//players/m/miltosh01.html,109140000
2018,Dallas Mavericks,NBA,838464,https://www.basketball-reference.com//players/s/spaldra01.html,101869000
2018,Phoenix Suns,NBA,232117,https://www.basketball-reference.com//players/s/spaldra01.html,101869000
2019,Charlotte Hornets,NBA,0,https://www.basketball-reference.com//players/s/spaldra01.html,109140000
2019,Oklahoma City Thunder,NBA,0,https://www.basketball-reference.com//players/h/herveke01.html,109140000
2018,Denver Nuggets,NBA,0,https://www.basketball-reference.com//players/w/welshth01.html,101869000
2018,Phoenix Suns,NBA,0,https://www.basketball-reference.com//players/k/kingge03.html,101869000
2018,Dallas Mavericks,NBA,0,https://www.basketball-reference.com//players/a/antetko01.html,101869000
2019,Los Angeles Lakers,NBA,0,https://www.basketball-reference.com//players/a/antetko01.html,109140000
2020,Los Angeles Lakers,NBA,0,https://www.basketball-reference.com//players/a/antetko01.html,109140000
2019,New Orleans Pelicans,NBA,9757440,https://www.basketball-reference.com//players/w/willizi01.html,109140000
2020,New Orleans Pelicans,NBA,10245480,https://www.basketball-reference.com//players/w/willizi01.html,109140000
2019,Memphis Grizzlies,NBA,8730240,https://www.basketball-reference.com//players/m/moranja01.html,109140000
2020,Memphis Grizzlies,NBA,9166800,https://www.basketball-reference.com//players/m/moranja01.html,109140000
2019,New York Knicks,NBA,7839960,https://www.basketball-reference.com//players/b/barrerj01.html,109140000
